index_mol,type,File Name,smiles,homo,lumo,En,Ea,EA,stable,same_sml,G1aACN,G2aACN,G1aH2O,G2aH2O,G1aDMF,G2aDMF,G1aDMSO,G2aDMSO,G1aTHF,G2aTHF,G1nACN,G2nACN,G1nH2O,G2nH2O,G1nDMF,G2nDMF,G1nDMSO,G2nDMSO,G1nTHF,G2nTHF,RP_ACN,RP_H2O,RP_DMSO,RP_DMF,RP_THF,imaginary_a,stable_a,imaginary_n,stable_n,adj
8067,OMEAD,8067.xyz,N#CC1OC1Cc1ncc2c(Br)cnsc1-2,-0.280045,-0.102921,-97860.68938995604,-97863.08798768696,-2.3985977309348527,stable,yes,-2.0933513164972055,-0.082058919897726,-2.180104472145429,0.1174943997039395,-2.0878837332304534,-0.0602884526077993,-2.1012915981736016,0.0067794440605116,-1.830406630238531,-0.1179352241150349,-0.5998096397536866,-0.0848184262884159,-0.6675379566971386,0.1239345178134414,-0.5912581904061055,-0.0635927308941762,-0.5958414037123267,0.0034860503274951,-0.505272395769789,-0.1212133794733468,3.8893799012876817,3.9176043644926457,3.900754531663111,3.891918995472824,3.720453810045283,False,True,False,True,stable
8068,OMEAD,8068.xyz,C#Cc1[nH]c2nc(C=O)c(C#N)c-2c(Br)c1Br,-0.296339,-0.100202,-158061.79361432014,-158064.18425625892,-2.390641938778572,stable,yes,-2.2631966082708885,-0.0933769505956813,-2.56921011160741,0.2168714603395294,-2.2336553862231536,-0.0716426744456779,-2.249374858186212,0.0012914522562088,-1.937797987513367,-0.1380675661242246,-1.0295481332514624,-0.0933301470162317,-1.178289092400874,0.2191411618290023,-1.0136017183508403,-0.071154774341299,-1.0227110010581408,0.0016492819479313,-0.846915123962339,-0.1376134081352628,3.6243372173774473,3.78383265947458,3.617663625598365,3.611183506755264,3.481978960318562,False,True,False,True,stable
8069,OMEAD,8069.xyz,C#CC1NCc2[nH]ccc(=O)nccc1c2Br,-0.259409,-0.051855,-89159.73791470804,-89160.6340576736,-0.8961429655610118,stable,yes,-2.160433907312553,-0.0640417187202918,-2.4485692596408195,0.1259195882325404,-2.1310461574671997,-0.0363780821272223,-2.1447645042949524,0.0334430623135963,-1.867986094942905,-0.0994067210434969,-1.0606150975664883,-0.0697316189894295,-1.2794155728753107,0.1192465406811264,-1.0377537259160177,-0.0448664010653133,-1.046709808534771,0.0233846465532707,-0.8727653939655693,-0.1053524083166035,1.990271875037939,2.0586236047751063,1.9841392455608673,1.980947078174103,1.885417979265241,False,True,False,True,stable
8070,OMEAD,8070.xyz,N=c1cc2c3cccc(=N)c-3c(Br)c(=O)c-2n1,-0.291424,-0.110567,-89098.96347359552,-89101.70326969276,-2.7397960972448345,stable,yes,-2.542094512276036,-0.1224297283113691,-2.8938258608644865,0.0178645453165548,-2.5079676278975738,-0.1022413308523734,-2.526590010241845,-0.0356689534757936,-2.1596251849978767,-0.1608364190711319,-0.9983693301506588,-0.1214748808678299,-1.1199813563908294,0.0352243194710222,-0.9844577825007592,-0.1014116557724786,-0.9937521026151864,-0.0345951922867923,-0.8157893830591672,-0.1601640257872945,4.28447612681375,4.531000375872959,4.273707766060494,4.264135617721544,4.084304292467381,False,True,False,True,stable
8071,OMEAD,8071.xyz,N=c1cccc2c3nn[nH]c(=N)c3sc(Br)c1-2,-0.262675,-0.075559,-98793.13992505672,-98794.8971287118,-1.7572036550700432,stable,yes,-2.2668206203122265,-0.0376891265794799,-2.3094023536271964,0.0190379001688036,-2.2700244885938536,0.0128503036972626,-2.2853763347671654,0.0812387688020215,-1.978533156350749,-0.0517957798483641,-0.63782884041382,-0.0386409807708449,-0.6511667721016277,0.0314046575830314,-0.6388411038763353,0.0116440230710986,-0.6436430967051001,0.0798357498738687,-0.5485169983844059,-0.0529781144571352,3.3852435807770846,3.42780599400984,3.3975338742039556,3.3871807591613976,3.186037478427615,False,True,False,True,stable
8072,OMEAD,8072.xyz,N=C1COc2nc(Br)c3c(c2N1)CCCNC3,-0.271092,-0.010888,-89666.90194435339,-89667.02280997139,-0.1208656179951503,stable,yes,-2.4883936634757715,-0.1225657852283738,-2.646255334113512,-0.0659622981607305,-2.471577844875489,-0.0952839243444196,-2.4887357105651216,-0.0292993128493003,-2.146041806631793,-0.1485289824727182,-0.8578954613922886,-0.1281911945188513,-0.9322029466144212,-0.0445314289356477,-0.8480133753964012,-0.1021384718231178,-0.854945747431626,-0.0360420215422206,-0.7192145506862067,-0.1555481588209921,1.745738410788156,1.856348874719324,1.7479128724357254,1.7375755399955402,1.5406736975924626,False,True,False,True,stable
8074,OMEAD,8074.xyz,C#CC(=O)Cc1csc(Br)c2c(=N)cccc1-2,-0.25085,-0.062589,-98022.7553507602,-98024.20749739204,-1.4521466318547027,stable,yes,-2.5789267523922197,-0.1036500641710404,-2.7297964580650875,0.2241322737724038,-2.5689521476927695,-0.0769472615258583,-2.588211004294789,-0.0019970434277954,-2.2089330280618924,-0.1446766669246463,-0.7171677104267875,-0.0970132077595497,-0.8378866590637392,0.2350701614442479,-0.7043008077856503,-0.0685049298257149,-0.7104149335220088,0.0067884238170339,-0.5921055528852109,-0.137131494535232,3.320542530231626,3.354994318527895,3.338728169872312,3.3252403034619653,3.0765192794207983,False,True,False,True,stable
8075,OMEAD,8075.xyz,N=CNC1Cc2ccnc(Br)c2CN(C=N)C1,-0.289322,-0.031011,-89125.35399024139,-89125.92789709316,-0.5739068517723354,stable,yes,-2.5825333491481812,-0.1418698127268387,-2.6350695507388853,0.0028906652586824,-2.5864809045381567,-0.1047080427576691,-2.6054066938073484,-0.033061558718315,-2.2312017357818905,-0.1674150431221445,-1.1917285225487673,-0.1366923028071408,-1.2219483964985214,-0.0032648217804454,-1.1939922375338918,-0.0985367731161687,-1.2048585592673915,-0.0275996898420772,-0.9955404347322964,-0.1607063486584754,1.969889188291447,1.9808725189735712,1.9799168551885304,1.9725667884181008,1.8162768472855984,False,True,False,True,stable
8077,OMEAD,8077.xyz,C#Cc1nc2c(Br)c(C#C)[nH]c(Br)c-2c1C#N,-0.282507,-0.069212,-157050.10996325483,-157051.77120079618,-1.66123754135333,stable,yes,-2.3703215661022297,-0.0289237957583672,-2.417427464021441,0.2576825489365998,-2.373863399765697,0.0507127667890065,-2.3908386770727086,0.1385660786681299,-2.0537116779555458,-0.0421860798003202,-0.9541255255375592,-0.0273175077962094,-0.9781499117145862,0.2392166320468841,-0.9559163066791754,0.0519949671748591,-0.9645597305026518,0.1382112422285816,-0.7977602088730366,-0.039276910800925,3.0790398698801584,3.082049176770469,3.0871616514838385,3.0804668348257045,2.920098179435234,False,True,False,True,stable
8078,OMEAD,8078.xyz,C#CCNc1oc(=N)c(Br)c2c1C(C#C)NC2,-0.253028,-0.018569,-89161.27148949991,-89161.85914408682,-0.587654586910503,stable,yes,-2.084193053299783,0.0174005912295687,-2.1421745248228503,0.1279993542658746,-2.081475180325697,0.093742943702424,-2.094747260465674,0.177124881061104,-1.8260849183267929,0.0094586768701687,-0.4600400015977329,0.0204980630020984,-0.5008804784888764,0.1224724501833086,-0.459984490375595,0.0922468618430401,-0.4636006111157466,0.1720140390307384,-0.392484476938877,0.0117542291738725,2.214905110385083,2.2234217291619105,2.2136903942300643,2.207649195001221,2.0235505806021226,False,True,False,True,stable
8079,OMEAD,8079.xyz,N=C(NC=O)c1cc2cnoc(Br)c-2c(=N)c1,-0.281841,-0.086742,-90578.29539749229,-90580.30950409015,-2.0141065978823463,stable,yes,-2.262288020179131,-0.0323290282771616,-2.490488939997644,0.1520131280033753,-2.2393991650314256,-0.0340245695768745,-2.254641077215797,0.028284328248445,-1.9504384914446085,-0.0857493277145622,-0.8886522159365435,-0.0333538089760412,-1.0869559888124376,0.1724105088868902,-0.8644653778006129,-0.0348591427057815,-0.871687551069058,0.0277033652128348,-0.7310098690490145,-0.0870813249320385,3.3867176214260546,3.438036929951068,3.3964791609934752,3.388205811984252,3.232203223060464,False,True,False,True,stable
8080,OMEAD,8080.xyz,C#Cc1[nH]c2csc(=O)c(Br)c2c1C=O,-0.264836,-0.082492,-96896.3767807202,-96898.23016818006,-1.8533874598651892,stable,no,-2.318455852998525,-0.0878582099281355,-2.7771265777835223,0.2855913600941118,-2.268476977219842,-0.1013683896728711,-2.284387473094375,-0.0415958648943536,-1.9680997677271583,-0.1500824803510781,-0.965659886733552,-0.0871713946110956,-1.27099718719256,0.2854621060229573,-0.931878314810448,-0.0999457785486696,-0.9408142610054844,-0.040341692233404,-0.7698233699906216,-0.1486938834561279,3.2068702414472017,3.359387596384997,3.198214844615029,3.191408733398785,3.053052454496676,False,True,False,True,stable
8081,OMEAD,8081.xyz,O=CCNC1CNCc2c(csc(=O)c2Br)C1,-0.284268,-0.051236,-99568.65769852832,-99569.92121013605,-1.263511607729015,stable,no,-2.411064626240798,-0.1448181661183312,-2.947621133165152,0.060164912927159,-2.3514063892725643,-0.1696099133072648,-2.3680469665637447,-0.1109685657367247,-2.0372147767687223,-0.2060165673870582,-0.6013065379545727,-0.1498609796901945,-1.1396628057770657,0.0375174227502199,-0.5815110728718867,-0.1681549206368163,-0.5866466772611473,-0.1108104675991652,-0.4872579157306949,-0.2045947726043588,3.068226882443377,3.0488224449401624,3.045069995169172,3.034861916800141,2.8148902635497417,False,True,False,True,stable
8082,OMEAD,8082.xyz,C#Cc1ncc2c(Br)[nH]c(-c3ncco3)nc1-2,-0.252102,-0.051341,-89536.11723451527,-89537.32116679905,-1.2039322837808868,stable,yes,-2.6605965495073125,-0.0567493400826723,-2.77151640686775,0.0763861628001308,-2.652838856213537,-0.0057503095402878,-2.67277799740058,0.0715370942780823,-2.280073380369989,-0.0828815200179366,-0.9193730514547092,-0.061229422245804,-0.968335582063367,0.0874726246253441,-0.913841521436965,-0.0110456447501118,-0.9224063043624128,0.066321216307789,-0.7582228851329644,-0.0882418904340889,2.9406756996703582,3.0181995704104825,2.949088098848761,2.9376342833476348,2.720422408601759,False,True,False,True,stable
8084,OMEAD,8084.xyz,N#CC(=N)N1CCCc2nc(=O)[nH]c(Br)c2C1,-0.315283,-0.051005,-90071.55756069717,-90073.2451832122,-1.6876225150190294,stable,yes,-2.322222996916552,-0.112500294508364,-2.630039798631054,0.1237391400806226,-2.290434930941401,-0.1173741253893074,-2.3066610788633852,-0.0542189535402184,-1.9843667327242436,-0.1658307963805415,-1.0647414317454076,-0.1051578469252868,-1.300427386796019,0.1143177428057131,-1.0371703138559014,-0.1103652893667258,-1.0463413664035222,-0.0493633542861536,-0.8689307658167081,-0.1571119970250445,2.952446527773251,3.007813529579155,2.9527978267329575,2.9478959681271104,2.811777281282062,False,True,False,True,stable
8085,OMEAD,8085.xyz,N=c1cc(N(C=O)C=O)cc2nn[nH]c(Br)c1-2,-0.265801,-0.069605,-91015.61981269823,-91017.4987241636,-1.878911465377314,stable,yes,-2.241247090078184,0.0074967361269605,-2.504026059011947,0.2262169378547503,-2.212109140732451,-0.0144631223914366,-2.2270446527397283,0.0427689476327684,-1.9277969877720176,-0.0581403860021287,-0.8184509284696136,0.017062081620061,-0.9193474727543124,0.212141033449109,-0.7880354046732065,-0.0030305317693633,-0.7941827282973142,0.0524104849993915,-0.6728939732919468,-0.0456258707760337,3.3112729724789847,3.4495141472293076,3.3214149271863516,3.3144177920586317,3.14632899508348,False,True,False,True,stable
8087,OMEAD,8087.xyz,N#CCOc1cccnc2c(=O)ccc(Br)c1-2,-0.311184,-0.103882,-89671.24854025891,-89673.71111113588,-2.462570876974496,stable,no,-2.5057194234009876,-0.0959318273831961,-3.0559259765807583,0.1372052373842486,-2.4456432195837157,-0.0905047890777115,-2.463421776928724,-0.0250763782593075,-2.1112776316540804,-0.1447795259539019,-0.839061646598992,-0.0964575513105024,-1.0374914081800326,0.1479431213880958,-0.8144067726685652,-0.0904936324105171,-0.8212550615290811,-0.0246203154735076,-0.6875671675632388,-0.1453955916740993,4.128702929849186,4.4917433293790685,4.105193655159939,4.093818480556841,3.885665275345141,False,True,False,True,stable
8088,OMEAD,8088.xyz,C#Cc1ncc2c(Br)nc(-c3c[nH]cn3)sc1-2,-0.255612,-0.082358,-98324.62916946888,-98326.55455634442,-1.9253868755331496,stable,yes,-2.9228897952473685,-0.1328193066076842,-2.9860449670964573,0.077801971078482,-2.9276403585615056,-0.0736734599888905,-2.9503806395558416,0.0092246589729206,-2.503931907625379,-0.1561095296605536,-1.0173079087700492,-0.1334239435468532,-1.043887988076093,0.0776027837519871,-1.0193142040682006,-0.0746122527162231,-1.0288613179344226,0.0079389211072259,-0.8459317045662288,-0.1567117175752166,3.8303641250713,3.867344667227019,3.8456204592888734,3.832774237299122,3.582784890677637,False,True,False,True,stable
8091,OMEAD,8091.xyz,N=c1ccc(C2CN=CN2)c2[nH]ccc(Br)c1-2,-0.226928,-0.051466,-88623.32677072169,-88624.55102990886,-1.224259187176358,stable,yes,-2.7873098937936582,-0.1565002851261912,-2.8462366887760746,-0.0581828357602341,-2.7917333762793164,-0.1026786177836266,-2.8129514524862036,-0.0275316613835748,-2.3960833991094073,-0.1723536370955822,-0.994377964433408,-0.1622984867012647,-1.0211289312272098,-0.038008588220607,-0.9963692934706894,-0.1102158988718546,-1.005981714657073,-0.0351919379247751,-0.8232221724351355,-0.1797611198849877,3.011392914961535,3.06954119226485,3.023568648464288,3.012085988896757,2.7897129310612243,False,True,False,True,stable
8092,OMEAD,8092.xyz,C#CC1=C2NC(=N)c3c2c(c(Br)sc3=N)C1=N,-0.285098,-0.084032,-98323.8768424742,-98325.8675546294,-1.990712155224173,stable,yes,-2.4524000781960043,-0.0386603008530596,-2.4994371313152115,0.0909641172295195,-2.4559492589329897,0.0236388008742355,-2.472898141198103,0.0997474075636767,-2.134017912648417,-0.0525127998009791,-0.8861444148423123,-0.0425090789212894,-0.907475418290314,0.11560837872042,-0.8877319269499236,0.0188321821102925,-0.8954109793456704,0.0947571119617773,-0.7463761372555286,-0.0569825416384184,3.5531190405096353,3.607318129739971,3.563209021474706,3.5541228684432964,3.373884188779622,False,True,False,True,stable
8093,OMEAD,8093.xyz,C#CC1NC(C#C)c2c(Br)ncc3nnc1n23,-0.299495,-0.050564,-88992.59832588931,-88993.70674676159,-1.108420872275019,stable,yes,-2.7919159646619365,-0.0164389409401793,-2.847373580374566,0.0272870310468003,-2.7960861091681317,0.0539939153994925,-2.816072870276126,0.1309324692826626,-2.418738780587532,-0.025408901364467,-0.9374501176756256,-0.0191198064328405,-0.9578752541702096,0.0322354211182623,-0.9389821185610988,0.0502977931921421,-0.9463400766327146,0.1268409656744964,-0.8012658513965804,-0.0285580747654585,2.960205853768669,3.002867588550837,2.9740621623102643,2.9618287406747017,2.7227446280649796,False,True,False,True,stable
